payment_id,order_id,payment_method,payment_status
PAY05072,ORD05072,Net Banking,Failed
PAY05073,ORD05073,Credit Card,Successful
PAY05074,ORD05074,Cash on Delivery,Successful
PAY05075,ORD05075,Cash on Delivery,Successful
PAY05076,ORD05076,Net Banking,Successful
PAY05077,ORD05077,Cash on Delivery,Successful
PAY05078,ORD05078,UPI,Refunded
PAY05079,ORD05079,Credit Card,Successful
PAY05080,ORD05080,Cash on Delivery,Successful
PAY05081,ORD05081,Debit Card,Successful
PAY05082,ORD05082,UPI,Successful
PAY05083,ORD05083,Net Banking,Successful
PAY05084,ORD05084,Net Banking,Successful
PAY05085,ORD05085,Credit Card,Successful
PAY05086,ORD05086,Cash on Delivery,Successful
PAY05087,ORD05087,Credit Card,Successful
PAY05088,ORD05088,Credit Card,Successful
PAY05089,ORD05089,Credit Card,Successful
PAY05090,ORD05090,Credit Card,Successful
PAY05091,ORD05091,Credit Card,Successful
PAY05092,ORD05092,Cash on Delivery,Successful
PAY05093,ORD05093,Net Banking,Successful
PAY05094,ORD05094,UPI,Successful
PAY05095,ORD05095,Debit Card,Successful
PAY05096,ORD05096,Cash on Delivery,Successful
PAY05097,ORD05097,Debit Card,Successful
PAY05098,ORD05098,Credit Card,Successful
PAY05099,ORD05099,Debit Card,Failed
PAY05100,ORD05100,Cash on Delivery,Successful
PAY05101,ORD05101,Cash on Delivery,Successful
PAY05102,ORD05102,Cash on Delivery,Successful
PAY05103,ORD05103,Credit Card,Successful
PAY05104,ORD05104,Net Banking,Failed
PAY05105,ORD05105,Debit Card,Failed
PAY05106,ORD05106,Cash on Delivery,Failed
PAY05107,ORD05107,Debit Card,Failed
PAY05108,ORD05108,UPI,Failed
PAY05109,ORD05109,UPI,Refunded
PAY05110,ORD05110,UPI,Successful
PAY05111,ORD05111,Debit Card,Successful
PAY05112,ORD05112,Debit Card,Successful
PAY05113,ORD05113,UPI,Successful
PAY05114,ORD05114,Credit Card,Successful
PAY05115,ORD05115,Cash on Delivery,Successful
PAY05116,ORD05116,Net Banking,Successful
PAY05117,ORD05117,UPI,Successful
PAY05118,ORD05118,UPI,Successful
PAY05119,ORD05119,Debit Card,Successful
PAY05120,ORD05120,UPI,Successful
PAY05121,ORD05121,Net Banking,Successful
PAY05122,ORD05122,Credit Card,Refunded
PAY05123,ORD05123,Cash on Delivery,Successful
PAY05124,ORD05124,UPI,Successful
PAY05125,ORD05125,UPI,Successful
PAY05126,ORD05126,Cash on Delivery,Successful
PAY05127,ORD05127,Credit Card,Failed
PAY05128,ORD05128,UPI,Successful
PAY05129,ORD05129,Credit Card,Successful
PAY05130,ORD05130,Cash on Delivery,Successful
PAY05131,ORD05131,Net Banking,Successful
PAY05132,ORD05132,Debit Card,Successful
PAY05133,ORD05133,Credit Card,Successful
PAY05134,ORD05134,Debit Card,Failed
PAY05135,ORD05135,Net Banking,Successful
PAY05136,ORD05136,Net Banking,Successful
PAY05137,ORD05137,UPI,Successful
PAY05138,ORD05138,Credit Card,Failed
PAY05139,ORD05139,Credit Card,Successful
PAY05140,ORD05140,UPI,Successful
PAY05141,ORD05141,Cash on Delivery,Failed
PAY05142,ORD05142,Net Banking,Successful
PAY05143,ORD05143,Cash on Delivery,Successful
PAY05144,ORD05144,Net Banking,Refunded
PAY05145,ORD05145,UPI,Successful
PAY05146,ORD05146,Debit Card,Successful
PAY05147,ORD05147,Net Banking,Failed
PAY05148,ORD05148,Cash on Delivery,Successful
PAY05149,ORD05149,Cash on Delivery,Refunded
PAY05150,ORD05150,Credit Card,Successful
PAY05151,ORD05151,UPI,Failed
PAY05152,ORD05152,Cash on Delivery,Successful
PAY05153,ORD05153,Debit Card,Successful
PAY05154,ORD05154,UPI,Successful
PAY05155,ORD05155,Cash on Delivery,Successful
PAY05156,ORD05156,UPI,Successful
PAY05157,ORD05157,Debit Card,Successful
PAY05158,ORD05158,Net Banking,Successful
PAY05159,ORD05159,UPI,Successful
PAY05160,ORD05160,Debit Card,Successful
PAY05161,ORD05161,UPI,Successful
PAY05162,ORD05162,Credit Card,Successful
PAY05163,ORD05163,UPI,Successful
PAY05164,ORD05164,Net Banking,Successful
PAY05165,ORD05165,Credit Card,Successful
PAY05166,ORD05166,Net Banking,Successful
PAY05167,ORD05167,Debit Card,Successful
PAY05168,ORD05168,Net Banking,Successful
PAY05169,ORD05169,Cash on Delivery,Successful
PAY05170,ORD05170,Cash on Delivery,Successful
PAY05171,ORD05171,UPI,Successful
PAY05172,ORD05172,UPI,Successful
PAY05173,ORD05173,Cash on Delivery,Successful
PAY05174,ORD05174,UPI,Successful
PAY05175,ORD05175,Cash on Delivery,Successful
PAY05176,ORD05176,UPI,Refunded
PAY05177,ORD05177,Cash on Delivery,Successful
PAY05178,ORD05178,UPI,Successful
PAY05179,ORD05179,Net Banking,Successful
PAY05180,ORD05180,Credit Card,Successful
PAY05181,ORD05181,Cash on Delivery,Successful
PAY05182,ORD05182,Net Banking,Successful
PAY05183,ORD05183,Cash on Delivery,Refunded
PAY05184,ORD05184,Debit Card,Failed
PAY05185,ORD05185,Net Banking,Successful
PAY05186,ORD05186,Credit Card,Successful
PAY05187,ORD05187,UPI,Successful
PAY05188,ORD05188,Credit Card,Successful
PAY05189,ORD05189,UPI,Successful
PAY05190,ORD05190,UPI,Successful
PAY05191,ORD05191,UPI,Successful
PAY05192,ORD05192,Credit Card,Refunded
PAY05193,ORD05193,Cash on Delivery,Successful
PAY05194,ORD05194,UPI,Successful
PAY05195,ORD05195,UPI,Successful
PAY05196,ORD05196,Debit Card,Successful
PAY05197,ORD05197,Credit Card,Successful
PAY05198,ORD05198,Credit Card,Successful
PAY05199,ORD05199,Net Banking,Successful
PAY05200,ORD05200,Credit Card,Successful
PAY05201,ORD05201,Cash on Delivery,Successful
PAY05202,ORD05202,Credit Card,Successful
PAY05203,ORD05203,UPI,Refunded
PAY05204,ORD05204,Debit Card,Successful
PAY05205,ORD05205,Credit Card,Successful
PAY05206,ORD05206,Net Banking,Successful
PAY05207,ORD05207,Net Banking,Successful
PAY05208,ORD05208,Net Banking,Successful
PAY05209,ORD05209,UPI,Successful
PAY05210,ORD05210,Debit Card,Successful
PAY05211,ORD05211,UPI,Successful
PAY05212,ORD05212,Credit Card,Successful
PAY05213,ORD05213,Debit Card,Refunded
PAY05214,ORD05214,UPI,Successful
PAY05215,ORD05215,Credit Card,Successful
PAY05216,ORD05216,Net Banking,Successful
PAY05217,ORD05217,Net Banking,Successful
PAY05218,ORD05218,Credit Card,Successful
PAY05219,ORD05219,Debit Card,Successful
PAY05220,ORD05220,UPI,Successful
PAY05221,ORD05221,Debit Card,Successful
PAY05222,ORD05222,Debit Card,Successful
PAY05223,ORD05223,Credit Card,Successful
PAY05224,ORD05224,Cash on Delivery,Successful
PAY05225,ORD05225,Credit Card,Successful
PAY05226,ORD05226,Debit Card,Successful
PAY05227,ORD05227,UPI,Successful
PAY05228,ORD05228,UPI,Successful
PAY05229,ORD05229,Credit Card,Successful
PAY05230,ORD05230,Credit Card,Successful
PAY05231,ORD05231,Net Banking,Successful
PAY05232,ORD05232,Debit Card,Successful
PAY05233,ORD05233,Net Banking,Successful
PAY05234,ORD05234,Credit Card,Successful
PAY05235,ORD05235,Cash on Delivery,Successful
PAY05236,ORD05236,Cash on Delivery,Successful
PAY05237,ORD05237,Credit Card,Successful
PAY05238,ORD05238,UPI,Successful
PAY05239,ORD05239,Debit Card,Successful
PAY05240,ORD05240,UPI,Successful
PAY05241,ORD05241,Credit Card,Successful
PAY05242,ORD05242,UPI,Successful
PAY05243,ORD05243,Net Banking,Successful
PAY05244,ORD05244,UPI,Successful
PAY05245,ORD05245,Net Banking,Successful
PAY05246,ORD05246,UPI,Successful
PAY05247,ORD05247,Cash on Delivery,Successful
PAY05248,ORD05248,Debit Card,Successful
PAY05249,ORD05249,Debit Card,Successful
PAY05250,ORD05250,Cash on Delivery,Successful
PAY05251,ORD05251,Cash on Delivery,Successful
PAY05252,ORD05252,UPI,Successful
PAY05253,ORD05253,Net Banking,Successful
PAY05254,ORD05254,Debit Card,Successful
PAY05255,ORD05255,Net Banking,Successful
PAY05256,ORD05256,Credit Card,Successful
PAY05257,ORD05257,Debit Card,Refunded
PAY05258,ORD05258,UPI,Successful
PAY05259,ORD05259,Net Banking,Successful
PAY05260,ORD05260,Debit Card,Successful
PAY05261,ORD05261,Net Banking,Failed
PAY05262,ORD05262,UPI,Successful
PAY05263,ORD05263,UPI,Successful
PAY05264,ORD05264,UPI,Successful
PAY05265,ORD05265,Net Banking,Successful
PAY05266,ORD05266,UPI,Successful
PAY05267,ORD05267,Debit Card,Successful
PAY05268,ORD05268,Net Banking,Refunded
PAY05269,ORD05269,UPI,Successful
PAY05270,ORD05270,Cash on Delivery,Successful
PAY05271,ORD05271,UPI,Successful
PAY05272,ORD05272,Credit Card,Failed
PAY05273,ORD05273,Debit Card,Successful
PAY05274,ORD05274,Net Banking,Successful
PAY05275,ORD05275,Debit Card,Successful
PAY05276,ORD05276,Net Banking,Successful
PAY05277,ORD05277,Cash on Delivery,Successful
PAY05278,ORD05278,UPI,Successful
PAY05279,ORD05279,Net Banking,Successful
PAY05280,ORD05280,UPI,Successful
PAY05281,ORD05281,Debit Card,Successful
PAY05282,ORD05282,Debit Card,Successful
PAY05283,ORD05283,Credit Card,Successful
PAY05284,ORD05284,Credit Card,Successful
PAY05285,ORD05285,Credit Card,Successful
PAY05286,ORD05286,Credit Card,Successful
PAY05287,ORD05287,Cash on Delivery,Successful
PAY05288,ORD05288,Net Banking,Successful
PAY05289,ORD05289,Cash on Delivery,Successful
PAY05290,ORD05290,Credit Card,Successful
PAY05291,ORD05291,Credit Card,Successful
PAY05292,ORD05292,Cash on Delivery,Successful
PAY05293,ORD05293,Net Banking,Successful
PAY05294,ORD05294,Credit Card,Successful
PAY05295,ORD05295,Debit Card,Successful
PAY05296,ORD05296,Credit Card,Failed
PAY05297,ORD05297,Net Banking,Successful
PAY05298,ORD05298,Credit Card,Successful
PAY05299,ORD05299,Cash on Delivery,Successful
PAY05300,ORD05300,Credit Card,Successful
PAY05301,ORD05301,Debit Card,Successful
PAY05302,ORD05302,Debit Card,Successful
PAY05303,ORD05303,Net Banking,Successful
PAY05304,ORD05304,Cash on Delivery,Failed
PAY05305,ORD05305,Debit Card,Successful
PAY05306,ORD05306,Cash on Delivery,Successful
PAY05307,ORD05307,UPI,Successful
PAY05308,ORD05308,Net Banking,Successful
PAY05309,ORD05309,Debit Card,Successful
PAY05310,ORD05310,Credit Card,Successful
PAY05311,ORD05311,Cash on Delivery,Successful
PAY05312,ORD05312,Cash on Delivery,Successful
PAY05313,ORD05313,Net Banking,Successful
PAY05314,ORD05314,UPI,Successful
PAY05315,ORD05315,Net Banking,Refunded
PAY05316,ORD05316,Debit Card,Failed
PAY05317,ORD05317,Debit Card,Failed
PAY05318,ORD05318,Credit Card,Successful
PAY05319,ORD05319,Cash on Delivery,Successful
PAY05320,ORD05320,Cash on Delivery,Successful
PAY05321,ORD05321,UPI,Successful
PAY05322,ORD05322,Net Banking,Refunded
PAY05323,ORD05323,Net Banking,Failed
PAY05324,ORD05324,Cash on Delivery,Successful
PAY05325,ORD05325,Credit Card,Successful
PAY05326,ORD05326,Net Banking,Successful
PAY05327,ORD05327,Credit Card,Successful
PAY05328,ORD05328,Debit Card,Successful
PAY05329,ORD05329,Net Banking,Successful
PAY05330,ORD05330,UPI,Successful
PAY05331,ORD05331,Net Banking,Successful
PAY05332,ORD05332,Debit Card,Successful
PAY05333,ORD05333,Net Banking,Successful
PAY05334,ORD05334,UPI,Successful
PAY05335,ORD05335,UPI,Successful
PAY05336,ORD05336,Credit Card,Successful
PAY05337,ORD05337,UPI,Successful
PAY05338,ORD05338,UPI,Successful
PAY05339,ORD05339,Credit Card,Failed
PAY05340,ORD05340,Net Banking,Successful
PAY05341,ORD05341,Cash on Delivery,Successful
PAY05342,ORD05342,Credit Card,Successful
PAY05343,ORD05343,Cash on Delivery,Successful
PAY05344,ORD05344,Credit Card,Successful
PAY05345,ORD05345,Net Banking,Successful
PAY05346,ORD05346,Debit Card,Successful
PAY05347,ORD05347,Cash on Delivery,Refunded
PAY05348,ORD05348,Debit Card,Successful
PAY05349,ORD05349,Cash on Delivery,Failed
PAY05350,ORD05350,Credit Card,Successful
PAY05351,ORD05351,Net Banking,Successful
PAY05352,ORD05352,Debit Card,Successful
PAY05353,ORD05353,Cash on Delivery,Successful
PAY05354,ORD05354,Net Banking,Successful
PAY05355,ORD05355,UPI,Refunded
PAY05356,ORD05356,Cash on Delivery,Successful
PAY05357,ORD05357,Debit Card,Successful
PAY05358,ORD05358,UPI,Successful
PAY05359,ORD05359,Cash on Delivery,Successful
PAY05360,ORD05360,Debit Card,Successful
PAY05361,ORD05361,UPI,Successful
PAY05362,ORD05362,UPI,Successful
PAY05363,ORD05363,UPI,Successful
PAY05364,ORD05364,UPI,Successful
PAY05365,ORD05365,Debit Card,Successful
PAY05366,ORD05366,UPI,Successful
PAY05367,ORD05367,Cash on Delivery,Failed
PAY05368,ORD05368,Cash on Delivery,Successful
PAY05369,ORD05369,Credit Card,Successful
PAY05370,ORD05370,Net Banking,Successful
PAY05371,ORD05371,Debit Card,Successful
PAY05372,ORD05372,Debit Card,Successful
PAY05373,ORD05373,Credit Card,Failed
PAY05374,ORD05374,Credit Card,Successful
PAY05375,ORD05375,Net Banking,Successful
PAY05376,ORD05376,UPI,Successful
PAY05377,ORD05377,UPI,Successful
PAY05378,ORD05378,Net Banking,Failed
PAY05379,ORD05379,UPI,Successful
PAY05380,ORD05380,Net Banking,Successful
PAY05381,ORD05381,Credit Card,Successful
PAY05382,ORD05382,Net Banking,Successful
PAY05383,ORD05383,Debit Card,Successful
PAY05384,ORD05384,Net Banking,Successful
PAY05385,ORD05385,Debit Card,Successful
PAY05386,ORD05386,UPI,Successful
PAY05387,ORD05387,Debit Card,Failed
PAY05388,ORD05388,Credit Card,Successful
PAY05389,ORD05389,Credit Card,Successful
PAY05390,ORD05390,Net Banking,Successful
PAY05391,ORD05391,Credit Card,Failed
PAY05392,ORD05392,Credit Card,Successful
PAY05393,ORD05393,UPI,Successful
PAY05394,ORD05394,Debit Card,Failed
PAY05395,ORD05395,UPI,Successful
PAY05396,ORD05396,Credit Card,Successful
PAY05397,ORD05397,Debit Card,Successful
PAY05398,ORD05398,Net Banking,Successful
PAY05399,ORD05399,Cash on Delivery,Successful
PAY05400,ORD05400,Debit Card,Successful
PAY05401,ORD05401,Net Banking,Failed
PAY05402,ORD05402,Cash on Delivery,Failed
PAY05403,ORD05403,UPI,Successful
PAY05404,ORD05404,Credit Card,Successful
PAY05405,ORD05405,Cash on Delivery,Successful
PAY05406,ORD05406,Credit Card,Successful
PAY05407,ORD05407,Debit Card,Failed
PAY05408,ORD05408,Credit Card,Failed
PAY05409,ORD05409,Credit Card,Successful
PAY05410,ORD05410,UPI,Successful
PAY05411,ORD05411,Debit Card,Successful
PAY05412,ORD05412,Net Banking,Successful
PAY05413,ORD05413,Cash on Delivery,Successful
PAY05414,ORD05414,Credit Card,Refunded
PAY05415,ORD05415,Debit Card,Successful
PAY05416,ORD05416,Debit Card,Successful
PAY05417,ORD05417,Credit Card,Successful
PAY05418,ORD05418,UPI,Successful
PAY05419,ORD05419,UPI,Successful
PAY05420,ORD05420,UPI,Successful
PAY05421,ORD05421,Credit Card,Failed
PAY05422,ORD05422,UPI,Successful
PAY05423,ORD05423,Debit Card,Successful
PAY05424,ORD05424,Cash on Delivery,Successful
PAY05425,ORD05425,UPI,Successful
PAY05426,ORD05426,Credit Card,Successful
PAY05427,ORD05427,Net Banking,Successful
PAY05428,ORD05428,UPI,Refunded
PAY05429,ORD05429,Net Banking,Successful
PAY05430,ORD05430,Net Banking,Successful
PAY05431,ORD05431,UPI,Successful
PAY05432,ORD05432,UPI,Successful
PAY05433,ORD05433,Debit Card,Failed
PAY05434,ORD05434,UPI,Failed
PAY05435,ORD05435,Cash on Delivery,Successful
PAY05436,ORD05436,Cash on Delivery,Successful
PAY05437,ORD05437,Debit Card,Successful
PAY05438,ORD05438,Net Banking,Successful
PAY05439,ORD05439,Credit Card,Successful
PAY05440,ORD05440,Net Banking,Successful
PAY05441,ORD05441,Debit Card,Successful
PAY05442,ORD05442,Cash on Delivery,Successful
PAY05443,ORD05443,UPI,Successful
PAY05444,ORD05444,Cash on Delivery,Successful
PAY05445,ORD05445,Net Banking,Successful
PAY05446,ORD05446,Net Banking,Successful
PAY05447,ORD05447,Credit Card,Successful
PAY05448,ORD05448,Debit Card,Successful
PAY05449,ORD05449,Net Banking,Successful
PAY05450,ORD05450,Cash on Delivery,Successful
PAY05451,ORD05451,UPI,Failed
PAY05452,ORD05452,UPI,Successful
PAY05453,ORD05453,Debit Card,Failed
PAY05454,ORD05454,UPI,Refunded
PAY05455,ORD05455,Credit Card,Successful
PAY05456,ORD05456,Net Banking,Successful
PAY05457,ORD05457,Cash on Delivery,Successful
PAY05458,ORD05458,UPI,Successful
PAY05459,ORD05459,Credit Card,Successful
PAY05460,ORD05460,Net Banking,Successful
PAY05461,ORD05461,Credit Card,Refunded
PAY05462,ORD05462,Net Banking,Successful
PAY05463,ORD05463,Net Banking,Failed
PAY05464,ORD05464,Net Banking,Successful
PAY05465,ORD05465,Debit Card,Successful
PAY05466,ORD05466,UPI,Successful
PAY05467,ORD05467,UPI,Successful
PAY05468,ORD05468,UPI,Successful
PAY05469,ORD05469,Net Banking,Successful
PAY05470,ORD05470,Cash on Delivery,Successful
PAY05471,ORD05471,Cash on Delivery,Successful
PAY05472,ORD05472,Cash on Delivery,Failed
PAY05473,ORD05473,Net Banking,Failed
PAY05474,ORD05474,Credit Card,Successful
PAY05475,ORD05475,UPI,Successful
PAY05476,ORD05476,UPI,Successful
PAY05477,ORD05477,Debit Card,Failed
PAY05478,ORD05478,Net Banking,Successful
PAY05479,ORD05479,Cash on Delivery,Successful
PAY05480,ORD05480,Net Banking,Successful
PAY05481,ORD05481,Cash on Delivery,Successful
PAY05482,ORD05482,Cash on Delivery,Refunded
PAY05483,ORD05483,Credit Card,Successful
PAY05484,ORD05484,Cash on Delivery,Successful
PAY05485,ORD05485,Net Banking,Refunded
PAY05486,ORD05486,Debit Card,Successful
PAY05487,ORD05487,Net Banking,Successful
PAY05488,ORD05488,Cash on Delivery,Successful
PAY05489,ORD05489,Cash on Delivery,Successful
PAY05490,ORD05490,Cash on Delivery,Successful
PAY05491,ORD05491,Debit Card,Successful
PAY05492,ORD05492,Credit Card,Successful
PAY05493,ORD05493,UPI,Successful
PAY05494,ORD05494,Cash on Delivery,Successful
PAY05495,ORD05495,Cash on Delivery,Successful
PAY05496,ORD05496,UPI,Successful
PAY05497,ORD05497,Credit Card,Successful
PAY05498,ORD05498,UPI,Refunded
PAY05499,ORD05499,Debit Card,Successful
PAY05500,ORD05500,Credit Card,Failed
PAY05501,ORD05501,Cash on Delivery,Failed
PAY05502,ORD05502,Credit Card,Successful
PAY05503,ORD05503,Cash on Delivery,Successful
PAY05504,ORD05504,UPI,Refunded
PAY05505,ORD05505,Credit Card,Successful
PAY05506,ORD05506,Net Banking,Successful
PAY05507,ORD05507,Debit Card,Successful
PAY05508,ORD05508,Net Banking,Successful
PAY05509,ORD05509,Credit Card,Successful
PAY05510,ORD05510,Credit Card,Successful
PAY05511,ORD05511,Cash on Delivery,Successful
PAY05512,ORD05512,Cash on Delivery,Failed
PAY05513,ORD05513,UPI,Successful
PAY05514,ORD05514,Net Banking,Successful
PAY05515,ORD05515,UPI,Successful
PAY05516,ORD05516,Credit Card,Successful
PAY05517,ORD05517,Net Banking,Successful
PAY05518,ORD05518,Cash on Delivery,Refunded
PAY05519,ORD05519,UPI,Successful
PAY05520,ORD05520,Credit Card,Successful
PAY05521,ORD05521,Net Banking,Successful
PAY05522,ORD05522,Cash on Delivery,Successful
PAY05523,ORD05523,UPI,Successful
PAY05524,ORD05524,Debit Card,Successful
PAY05525,ORD05525,Net Banking,Successful
PAY05526,ORD05526,Net Banking,Failed
PAY05527,ORD05527,Debit Card,Successful
PAY05528,ORD05528,UPI,Successful
PAY05529,ORD05529,UPI,Successful
PAY05530,ORD05530,Cash on Delivery,Successful
PAY05531,ORD05531,Net Banking,Successful
PAY05532,ORD05532,UPI,Successful
PAY05533,ORD05533,Debit Card,Successful
PAY05534,ORD05534,Debit Card,Successful
PAY05535,ORD05535,Net Banking,Successful
PAY05536,ORD05536,UPI,Successful
PAY05537,ORD05537,Credit Card,Failed
PAY05538,ORD05538,Net Banking,Successful
PAY05539,ORD05539,Debit Card,Successful
PAY05540,ORD05540,Debit Card,Successful
PAY05541,ORD05541,Cash on Delivery,Successful
PAY05542,ORD05542,Cash on Delivery,Successful
PAY05543,ORD05543,Net Banking,Successful
PAY05544,ORD05544,UPI,Successful
PAY05545,ORD05545,Credit Card,Successful
PAY05546,ORD05546,Cash on Delivery,Successful
PAY05547,ORD05547,UPI,Successful
PAY05548,ORD05548,UPI,Successful
PAY05549,ORD05549,UPI,Successful
PAY05550,ORD05550,Credit Card,Successful
PAY05551,ORD05551,Debit Card,Successful
PAY05552,ORD05552,Net Banking,Failed
PAY05553,ORD05553,Debit Card,Successful
PAY05554,ORD05554,Cash on Delivery,Failed
PAY05555,ORD05555,Net Banking,Failed
PAY05556,ORD05556,Debit Card,Successful
PAY05557,ORD05557,Cash on Delivery,Successful
PAY05558,ORD05558,Net Banking,Successful
PAY05559,ORD05559,UPI,Successful
PAY05560,ORD05560,Cash on Delivery,Successful
PAY05561,ORD05561,Debit Card,Failed
PAY05562,ORD05562,Credit Card,Successful
PAY05563,ORD05563,Net Banking,Successful
PAY05564,ORD05564,Debit Card,Successful
PAY05565,ORD05565,Credit Card,Successful
PAY05566,ORD05566,UPI,Successful
PAY05567,ORD05567,Credit Card,Successful
PAY05568,ORD05568,Credit Card,Refunded
PAY05569,ORD05569,Credit Card,Refunded
PAY05570,ORD05570,Credit Card,Successful
PAY05571,ORD05571,Net Banking,Successful
PAY05572,ORD05572,UPI,Successful
PAY05573,ORD05573,Net Banking,Successful
PAY05574,ORD05574,Cash on Delivery,Successful
PAY05575,ORD05575,Debit Card,Successful
PAY05576,ORD05576,UPI,Successful
PAY05577,ORD05577,Net Banking,Successful
PAY05578,ORD05578,Credit Card,Successful
PAY05579,ORD05579,UPI,Refunded
PAY05580,ORD05580,Debit Card,Successful
PAY05581,ORD05581,Debit Card,Failed
PAY05582,ORD05582,Net Banking,Refunded
PAY05583,ORD05583,UPI,Successful
